debug213TPL:debugEQ1NJ0,5,1604093064316,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debug213TPL:debugEQ1NJ0,6,1604093075116,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug213TPL:debugEQ1NJ0,7,1604093076169,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug213TPL:debugEQ1NJ0,8,1604093076185,"{""phase"": ""response_video"", ""status"": ""begin""}"
debug213TPL:debugEQ1NJ0,9,1604093077815,"{""phase"": ""response_video"", ""status"": ""play/pause clicked: 0""}"
debug213TPL:debugEQ1NJ0,10,1604093135099,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debug213TPL:debugEQ1NJ0,11,1604093137271,"{""phase"": ""response_video"", ""status"": ""submit""}"
debug213TPL:debugEQ1NJ0,12,1604093137285,"{""phase"": ""questions"", ""status"": ""begin""}"
debug213TPL:debugEQ1NJ0,13,1604093143893,"{""phase"": ""questions_/static/videos/Nao-Sounds"", ""status"": ""submit""}"
debug213TPL:debugEQ1NJ0,14,1604093143987,"{""phase"": ""final_questions"", ""status"": ""begin""}"
debug213TPL:debugEQ1NJ0,15,1604093147742,"{""phase"": ""final_question"", ""status"": ""submit""}"
debugAFR0V4:debug7WXK6A,0,1604094088353,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugAFR0V4:debug7WXK6A,1,1604094091793,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 3436, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugAFR0V4:debug7WXK6A,2,1604094091819,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugAFR0V4:debug7WXK6A,3,1604094096441,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugR9GYII:debug715HDF,0,1604094317617,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugR9GYII:debug715HDF,1,1604094318899,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1279, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugR9GYII:debug715HDF,2,1604094318923,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugR9GYII:debug715HDF,3,1604094323116,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug9Z2PT8:debugQBS9RK,0,1604094401467,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug9Z2PT8:debugQBS9RK,1,1604094406600,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 5130, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug9Z2PT8:debugQBS9RK,2,1604094406625,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug9Z2PT8:debugQBS9RK,3,1604094416633,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugLVPXKE:debug1N61BM,0,1604094977422,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugLVPXKE:debug1N61BM,1,1604094980160,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2736, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugLVPXKE:debug1N61BM,2,1604094980175,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugLVPXKE:debug1N61BM,3,1604094984510,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugHOT3XM:debugOTT8H0,0,1604095132038,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
